cão;1;;;
caolha;-1;;;
caolhas;-1;;;
caolho;-1;;;
caolhos;-1;;;
caos;-1;;;
caótica;-1;;;
caóticas;-1;;;
caótico;-1;;;
caóticos;-1;;;
capacidade;1;;;
capacidades;1;;;
capacitada;1;;;
capacitadas;1;;;
capacitado;1;;;
capacitados;1;;;
capacitar;1;;;
capaz;1;;;
capazes;1;;;
capciosa;-1;;;
capciosas;-1;;;
capcioso;-1;;;
capciosos;-1;;;
capear;-1;;;
capenga;-1;;;
capengante;-1;;;
capengar;0;;;
capengas;-1;;;
capenguear;0;;;
capilar;1;;;
capinar;1;;;
capiongo;-1;;;
capitais;-1;;;
capital;-1;;;
capitalista;1;;;
capitalistas;1;;;
capitanear;1;;;
capitão;1;;;
capitar;-1;;;
capitosa;-1;;;
capitosas;-1;;;
capitoso;-1;;;
capitosos;-1;;;
capitular;0;;;
capotar;1;;;
caprichar;-1;;;
capricho;-1;;;
caprichos;-1;;;
caprichosa;-1;;;
caprichosas;-1;;;
caprichoso;1;;;
caprichosos;-1;;;
capta eleitorado;1;;;
captado eleitorado;1;;;
captai eleitorado;1;;;
captais eleitorado;1;;;
captam eleitorado;1;;;
captamos eleitorado;1;;;
captámos eleitorado;1;;;
captando eleitorado;1;;;
captar;1;;;
captar eleitorado;1;;;
captara eleitorado;1;;;
captará eleitorado;1;;;
captaram eleitorado;1;;;
captáramos eleitorado;1;;;
captarão eleitorado;1;;;
captaras eleitorado;1;;;
captarás eleitorado;1;;;
captardes eleitorado;1;;;
captarei eleitorado;1;;;
captareis eleitorado;1;;;
captáreis eleitorado;1;;;
captarem eleitorado;1;;;
captaremos eleitorado;1;;;
captares eleitorado;1;;;
captaria eleitorado;1;;;
captariam eleitorado;1;;;
captaríamos eleitorado;1;;;
captarias eleitorado;1;;;
captaríeis eleitorado;1;;;
captarmos eleitorado;1;;;
captas eleitorado;1;;;
captasse eleitorado;1;;;
captásseis eleitorado;1;;;
captassem eleitorado;1;;;
captássemos eleitorado;1;;;
captasses eleitorado;1;;;
captaste eleitorado;1;;;
captastes eleitorado;1;;;
captava eleitorado;1;;;
captavam eleitorado;1;;;
captávamos eleitorado;1;;;
captavas eleitorado;1;;;
captáveis eleitorado;1;;;
captável;1;;;
capte eleitorado;1;;;
captei eleitorado;1;;;
capteis eleitorado;1;;;
captem eleitorado;1;;;
captemos eleitorado;1;;;
captes eleitorado;1;;;
capto eleitorado;1;;;
captou eleitorado;1;;;
capturar;0;;;
capturar a atenção;1;;;
caquéctica;-1;;;
caquécticas;-1;;;
caquéctico;-1;;;
caquécticos;-1;;;
caquerejar;1;;;
caquética;-1;;;
caquéticas;-1;;;
caquético;-1;;;
caquéticos;-1;;;
caquexia;-1;;;
cara;-1;;;
cara de cu;-1;;;
cara de pau;-1;;;
caracolear;1;;;
característica;0;;;
características;0;;;
característico;0;;;
característicos;0;;;
caracterizar;0;;;
caralho;1;;;
carambolar;-1;;;
caramuleira;0;;;
caramuleiras;0;;;
caramuleiro;0;;;
caramuleiros;0;;;
caranguejar;1;;;
carapaça;-1;;;
carapaças;-1;;;
carapé;-1;;;
carapetar;0;;;
caras;-1;;;
caras de cu;-1;;;
caras de pau;-1;;;
caraterística;0;;;
caraterísticas;0;;;
caraterístico;0;;;
caraterísticos;0;;;
caraterizar;0;;;
carbonificar;0;;;
carbonizada;-1;;;
carbonizadas;-1;;;
carbonizado;-1;;;
carbonizados;-1;;;
carbonizar;-1;;;
carcarejar;1;;;
carcavar;1;;;
carcavar-se;1;;;
carcerar;0;;;
carcomer;-1;;;
carcomida;-1;;;
carcomidas;-1;;;
carcomido;-1;;;
carcomidos;-1;;;
cardeais;-1;;;
cardeal;-1;;;
cardear;-1;;;
cardíaca;0;;;
cardíacas;0;;;
cardíaco;0;;;
cardíacos;0;;;
cardiológicos;1;;;
carear;0;;;
careca;0;;;
careça;-1;;;
careçais;-1;;;
careçam;-1;;;
careçamo;-1;;;
careçamos;-1;;;
carecas;0;;;
careças;-1;;;
carece;-1;;;
carecei;-1;;;
careceis;-1;;;
carecem;-1;;;
carecemo;-1;;;
carecemos;-1;;;
carecendo;-1;;;
carecer;1;;;
carecera;-1;;;
carecerá;-1;;;
careceram;-1;;;
carecêramo;-1;;;
carecêramos;-1;;;
carecerão;-1;;;
careceras;-1;;;
carecerás;-1;;;
carecerdes;-1;;;
carecerei;-1;;;
carecereis;-1;;;
carecêreis;-1;;;
carecerem;-1;;;
careceremos;-1;;;
careceres;-1;;;
careceria;-1;;;
careceriam;-1;;;
careceríamos;-1;;;
carecerias;-1;;;
careceríeis;-1;;;
carecermo;-1;;;
carecermos;-1;;;
careces;-1;;;
carecesse;-1;;;
carecêsseis;-1;;;
carecessem;-1;;;
carecêssemos;-1;;;
carecesses;-1;;;
careceste;-1;;;
carecestes;-1;;;
careceu;-1;;;
careci;-1;;;
carecia;-1;;;
careciam;-1;;;
carecíamo;-1;;;
carecíamos;-1;;;
carecias;-1;;;
carecida;-1;;;
carecidas;-1;;;
carecido;-1;;;
carecidos;-1;;;
carecíeis;-1;;;
careço;-1;;;
carefulness;1;;;
careira;-1;;;
careiras;-1;;;
careiro;-1;;;
careiros;-1;;;
carência;-1;;;
carenciada;-1;;;
carenciadas;-1;;;
carenciado;-1;;;
carenciados;-1;;;
carente;-1;;;
carentes;-1;;;
careta;-1;;;
caretas;-1;;;
careto;-1;;;
caricata;-1;;;
caricatas;-1;;;
caricato;-1;;;
caricatos;-1;;;
caricatura;-1;;;
cariciar;0;;;
cariciosa;1;;;
cariciosas;1;;;
caricioso;1;;;
cariciosos;1;;;
caridade;1;;;
caridosa;1;;;
caridosas;1;;;
caridoso;1;;;
caridosos;1;;;
carifranzido;-1;;;
carifranzir;-1;;;
carimbar;0;;;
carinho;1;;;
carinhosa;1;;;
carinhosas;1;;;
carinhoso;1;;;
carinhosos;1;;;
carioca;0;;;
cariocas;0;;;
carisma;1;;;
carismática;1;;;
carismáticas;1;;;
carismático;1;;;
carismáticos;1;;;
caritativa;1;;;
caritativas;1;;;
caritativo;1;;;
caritativos;1;;;
carminar;0;;;
carnais;0;;;
carnal;0;;;
carnar;0;;;
carnavalear;0;;;
carnavalesca;-1;;;
carnavalescas;-1;;;
carnavalesco;1;;;
carnavalescos;-1;;;
carnear;0;;;
carniceira;-1;;;
carniceiras;-1;;;
carniceiro;-1;;;
carniceiros;-1;;;
carnívora;-1;;;
carnívoras;-1;;;
carnívoro;-1;;;
carnívoros;-1;;;
carnuda;-1;;;
carnudas;-1;;;
carnudo;-1;;;
carnudos;-1;;;
caro;1;;;
caroável;1;;;
carola;1;;;
carolas;1;;;
caronear;0;;;
caros;-1;;;
carpetar;1;;;
carpido;-1;;;
carpir;1;;;
carpir-se;1;;;
carrancuda;-1;;;
carrancudas;-1;;;
carrancudo;-1;;;
carrancudos;-1;;;
carrapatar;1;;;
carrapatar-se;1;;;
carrear;1;;;
carregada;-1;;;
carregadas;-1;;;
carregado;-1;;;
carregados;-1;;;
carregar;-1;;;
carregar nas tintas;-1;;;
carregar-se;0;;;
cartista;0;;;
cartistas;0;;;
casada;1;;;
casadas;0;;;
casadeira;0;;;
casadeiras;0;;;
casadeiro;0;;;
casadeiros;0;;;
casado;1;;;
casadoira;0;;;
casadoiras;0;;;
casadoiro;0;;;
casadoiros;0;;;
casados;1;;;
casalar;1;;;
casamenteira;0;;;
casamenteiras;0;;;
casamenteiro;0;;;
casamenteiros;0;;;
casar;1;;;
casar-se;1;;;
casca;-1;;;
cascaburrento;-1;;;
casca-grossa;-1;;;
cascar;-1;;;
caseira;0;;;
caseiras;0;;;
caseiro;0;;;
caseiros;0;;;
casmurra;-1;;;
casmurrar;-1;;;
casmurras;-1;;;
casmurrice;-1;;;
casmurro;-1;;;
casmurros;-1;;;
casonoqualo;1;;;
casquilha;-1;;;
casquilhar;-1;;;
casquilhas;-1;;;
casquilho;-1;;;
casquilhos;-1;;;
cassa;-1;;;
cassada;0;;;
cassadas;0;;;
cassado;0;;;
cassados;0;;;
cassar;-1;;;
cassas;-1;;;
cassete;-1;;;
casso;-1;;;
cassos;-1;;;
casta;1;;;
castas;1;;;
castiça;1;;;
castiçar;1;;;
castiças;1;;;
castiço;1;;;
castiços;1;;;
castidade;-1;;;
castificar;1;;;
castiga;1;;;
castigá;1;;;
castigada;-1;;;
castigadas;-1;;;
castigado;-1;;;
castigador;-1;;;
castigadora;-1;;;
castigadoras;-1;;;
castigadores;-1;;;
castigados;-1;;;
castigai;1;;;
castigais;1;;;
castigam;1;;;
castigamo;1;;;
castigámo;1;;;
castigamos;1;;;
castigámos;1;;;
castigando;1;;;
castigar;-1;;;
castigara;1;;;
castigará;1;;;
castigaram;1;;;
castigáramo;1;;;
castigáramos;1;;;
castigarão;1;;;
castigaras;1;;;
castigarás;1;;;
castigarde;1;;;
castigardes;1;;;
castigare;1;;;
castigarei;1;;;
castigárei;1;;;
castigareis;1;;;
castigáreis;1;;;
castigarem;1;;;
castigaremos;1;;;
castigares;1;;;
castigaria;1;;;
castigariam;1;;;
castigaríamos;1;;;
castigarias;1;;;
castigaríeis;1;;;
castigarmo;1;;;
castigarmos;1;;;
castigas;1;;;
castigasse;1;;;
castigásseis;1;;;
castigassem;1;;;
castigássemos;1;;;
castigasses;1;;;
castigaste;1;;;
castigastes;1;;;
castigava;1;;;
castigavam;1;;;
castigávamo;1;;;
castigávamos;1;;;
castigavas;1;;;
castigávei;1;;;
castigáveis;1;;;
castigo;-1;;;
castigou;-1;;;
castigue;1;;;
castiguei;1;;;
castigueis;1;;;
castiguem;1;;;
castiguemo;1;;;
castiguemos;1;;;
castigues;1;;;
casto;1;;;
castos;1;;;
castra;1;;;
castrá;1;;;
castração;-1;;;
castrado;1;;;
castrador;-1;;;
castradora;-1;;;
castradoras;-1;;;
castradores;-1;;;
castrai;1;;;
castrais;1;;;
castram;1;;;
castramo;1;;;
castrámo;1;;;
castramos;1;;;
castrámos;1;;;
castrando;1;;;
castrar;1;;;
castrara;1;;;
castrará;1;;;
castraram;1;;;
castráramo;1;;;
castráramos;1;;;
castrarão;1;;;
castraras;1;;;
castrarás;1;;;
castrarde;1;;;
castrardes;1;;;
castrare;1;;;
castrarei;1;;;
castrárei;1;;;
castrareis;1;;;
castráreis;1;;;
castrarem;1;;;
castraremos;1;;;
castrares;1;;;
castraria;1;;;
castrariam;1;;;
castraríamos;1;;;
castrarias;1;;;
castraríeis;1;;;
castrarmo;1;;;
castrarmos;1;;;
castras;1;;;
castrasse;1;;;
castrásseis;1;;;
castrassem;1;;;
castrássemos;1;;;
castrasses;1;;;
castraste;1;;;
castrastes;1;;;
castrava;1;;;
castravam;1;;;
castrávamo;1;;;
castrávamos;1;;;
castravas;1;;;
castrávei;1;;;
castráveis;1;;;
castre;1;;;
castrei;1;;;
castreis;1;;;
castrem;1;;;
castremo;1;;;
castremos;1;;;
castres;1;;;
castro;1;;;
castrou;1;;;
casual;1;;;
cataclismo;-1;;;
catalepsia;-1;;;
catalogar;0;;;
catalogizar;0;;;
catano;-1;;;
cataplexia;-1;;;
catar;0;;;
cátara;0;;;
cátaras;0;;;
cátaro;0;;;
cátaros;0;;;
catarro;-1;;;
catástrofe;-1;;;
catastrófica;-1;;;
catastróficas;-1;;;
catastrófico;-1;;;
catastróficos;-1;;;
catatau;-1;;;
catatonia;-1;;;
categoriais;-1;;;
categorial;-1;;;
categórica;0;;;
categóricas;0;;;
categórico;1;;;
categóricos;0;;;
categorizada;1;;;
categorizadas;1;;;
categorizado;1;;;
categorizados;1;;;
categorizar;1;;;
catequizar;0;;;
catingante;-1;;;
catingoso;-1;;;
catingudo;-1;;;
catinguenta;-1;;;
catinguentas;-1;;;
catinguento;-1;;;
catinguentos;-1;;;
catita;0;;;
catitar;0;;;
catitas;0;;;
cativa;-1;;;
cativá;1;;;
cativado;1;;;
cativai;1;;;
cativais;1;;;
cativam;1;;;
cativamo;1;;;
cativámo;1;;;
cativamos;1;;;
cativámos;1;;;
cativando;1;;;
cativante;1;;;
cativantes;1;;;
cativar;1;;;
cativara;1;;;
cativará;1;;;
cativaram;1;;;
cativáramo;1;;;
cativáramos;1;;;
cativarão;1;;;
cativaras;1;;;
cativarás;1;;;
cativarde;1;;;
cativardes;1;;;
cativare;1;;;
cativarei;1;;;
cativárei;1;;;
cativareis;1;;;
cativáreis;1;;;
cativarem;1;;;
cativaremos;1;;;
cativares;1;;;
cativaria;1;;;
cativariam;1;;;
cativaríamos;1;;;
cativarias;1;;;
cativaríeis;1;;;
cativarmo;1;;;
cativarmos;1;;;
cativar-se;1;;;
cativas;-1;;;
cativasse;1;;;
cativásseis;1;;;
cativassem;1;;;
cativássemos;1;;;
cativasses;1;;;
cativaste;1;;;
cativastes;1;;;
cativava;1;;;
cativavam;1;;;
cativávamo;1;;;
cativávamos;1;;;
cativavas;1;;;
cativávei;1;;;
cativáveis;1;;;
cative;1;;;
cativei;1;;;
cativeis;1;;;
cativem;1;;;
cativemo;1;;;
cativemos;1;;;
catives;1;;;
cativo;-1;;;
cativos;-1;;;
cativou;1;;;
católica;0;;;
católicas;0;;;
católico;0;;;
católicos;0;;;
caturra;-1;;;
caturrar;1;;;
caturras;-1;;;
caturrice;-1;;;
caucasiana;-1;;;
caucasianas;-1;;;
caucasiano;-1;;;
caucasianos;-1;;;
caucionar;0;;;
caudalosa;0;;;
caudalosas;1;;;
caudaloso;1;;;
caudalosos;0;;;
cauíla;-1;;;
cauíra;-1;;;
causada;1;;;
causadas;1;;;
causado;1;;;
causador;-1;;;
causadora;-1;;;
causadoras;-1;;;
causadores;-1;;;
causados;1;;;
causar;1;;;
causar dano a;1;;;
causar irritação em;-1;;;
causar prejuízo a;-1;;;
causar tumulto em;1;;;
cáustica;-1;;;
causticação;-1;;;
causticante;-1;;;
causticantes;-1;;;
causticar;-1;;;
cáusticas;-1;;;
causticidade;-1;;;
cáustico;-1;;;
cáusticos;-1;;;
cauta;1;;;
cautas;1;;;
cautelar;-1;;;
cautelosa;1;;;
cautelosas;1;;;
cauteloso;-1;;;
cautelosos;1;;;
cauterizar;0;;;
cauto;1;;;
cautos;1;;;
cava;-1;;;
cavalgar;0;;;
cavalheira;1;;;
cavalheiras;1;;;
cavalheiresca;1;;;
cavalheirescas;1;;;
cavalheiresco;1;;;
cavalheirescos;1;;;
cavalheirismo;1;;;
cavalheiro;1;;;
cavalheiros;1;;;
cavalheiroso;1;;;
cavaloar;1;;;
cavaqueador;0;;;
cavaqueadora;0;;;
cavaqueadoras;0;;;
cavaqueadores;0;;;
cavaquista;0;;;
cavaquistas;0;;;
cavar;-1;;;
cavas;-1;;;
cavernícola;-1;;;
cavernícolas;-1;;;
cavernosa;-1;;;
cavernosas;-1;;;
cavernoso;-1;;;
cavernosos;-1;;;
cavilhar;0;;;
cavilosa;-1;;;
cavilosas;-1;;;
caviloso;-1;;;
cavilosos;-1;;;
cavo;-1;;;
cavos;-1;;;
cavoucar;0;;;
cavucar;0;;;
caxingar;0;;;
caxingó;-1;;;
caxinguento;-1;;;
ceda;-1;;;
cedais;-1;;;
cedam;-1;;;
cedamo;-1;;;
cedamos;-1;;;
cedas;-1;;;
cede;-1;;;
cedei;-1;;;
cedeis;-1;;;
cedem;-1;;;
cedemo;-1;;;
cedemos;-1;;;
cedendo;-1;;;
ceder;-1;;;
cedera;-1;;;
cederá;-1;;;
cederam;-1;;;
cedêramo;-1;;;
cedêramos;-1;;;
cederão;-1;;;
cederas;-1;;;
cederás;-1;;;
cederdes;-1;;;
cederei;-1;;;
cedereis;-1;;;
cedêreis;-1;;;
cederem;-1;;;
cederemos;-1;;;
cederes;-1;;;
cederia;-1;;;
cederiam;-1;;;
cederíamos;-1;;;
cederias;-1;;;
cederíeis;-1;;;
cedermo;-1;;;
cedermos;-1;;;
cedes;-1;;;
cedesse;-1;;;
cedêsseis;-1;;;
cedessem;-1;;;
cedêssemos;-1;;;
cedesses;-1;;;
cedeste;-1;;;
cedestes;-1;;;
cedeu;-1;;;
cedi;-1;;;
cedia;-1;;;
cediam;-1;;;
cedíamo;-1;;;
cedíamos;-1;;;
cedias;-1;;;
cedida;-1;;;
cedidas;-1;;;
cedido;-1;;;
cedidos;-1;;;
cedíeis;-1;;;
cedo;-1;;;
cega;0;;;
cegante;1;;;
cegar;-1;;;
cegas;0;;;
cego;-1;;;
cegos;0;;;
cegueira;-1;;;
cegueta;-1;;;
ceguetas;-1;;;
ceifar;-1;;;
ceis;1;;;
celebração;1;;;
celebrações;1;;;
celebrada;0;;;
celebradas;0;;;
celebrado;0;;;
celebrados;0;;;
celebrar;0;;;
célebre;1;;;
célebres;1;;;
celebrizar;1;;;
celebrizar-se;1;;;
celerada;-1;;;
celeradas;-1;;;
celerado;-1;;;
celerados;-1;;;
celeridade;1;;;
celeste;1;;;
celestes;1;;;
celestiais;1;;;
celestial;1;;;
celso;1;;;
cenhoso;-1;;;
censor;0;;;
censora;0;;;
censoras;0;;;
censores;-1;;;
censura;0;;;
censurá;0;;;
censurada;-1;;;
censuradas;-1;;;
censurado;-1;;;
censurador;0;;;
censuradora;0;;;
censuradoras;0;;;
censuradores;0;;;
censurados;-1;;;
censurai;0;;;
censurais;0;;;
censuram;0;;;
censuramo;0;;;
censurámo;0;;;
censuramos;0;;;
censurámos;0;;;
censurando;0;;;
censurar;-1;;;
censurara;0;;;
censurará;0;;;
censuraram;0;;;
censuráramo;0;;;
censuráramos;0;;;
censurarão;0;;;
censuraras;0;;;
censurarás;0;;;
censurarde;0;;;
censurardes;0;;;
censurare;0;;;
censurarei;0;;;
censurárei;0;;;
censurareis;0;;;
censuráreis;0;;;
censurarem;0;;;
censuraremos;0;;;
censurares;0;;;
censuraria;0;;;
censurariam;0;;;
censuraríamos;0;;;
censurarias;0;;;
censuraríeis;0;;;
censurarmo;0;;;
censurarmos;0;;;
censuras;0;;;
censurasse;0;;;
censurásseis;0;;;
censurassem;0;;;
censurássemos;0;;;
censurasses;0;;;
censuraste;0;;;
censurastes;0;;;
censurava;0;;;
censuravam;0;;;
censurávamo;0;;;
censurávamos;0;;;
censuravas;0;;;
censurávei;0;;;
censuráveis;0;;;
censurável;-1;;;
censure;0;;;
censurei;0;;;
censureis;0;;;
censurem;0;;;
censuremo;0;;;
censuremos;0;;;
censures;0;;;
censuro;0;;;
censurou;0;;;
centelhar;1;;;
centrado;1;;;
centrais;0;;;
central;0;;;
centralista;0;;;
centralistas;0;;;
centralizada;-1;;;
centralizadas;-1;;;
centralizado;-1;;;
centralizador;0;;;
centralizadora;0;;;
centralizadoras;0;;;
centralizadores;0;;;
centralizados;-1;;;
centralizar;1;;;
centrar;0;;;
centrista;0;;;
centristas;0;;;
cepa;-1;;;
cepas;-1;;;
cepo;-1;;;
cepos;-1;;;
céptica;0;;;
cépticas;0;;;
céptico;0;;;
cépticos;-1;;;
cercada;-1;;;
cercadas;-1;;;
cercado;-1;;;
cercados;-1;;;
cercar;-1;;;
cércea;-1;;;
cercear;-1;;;
cérceas;-1;;;
cérceo;-1;;;
cérceos;-1;;;
cerdear;1;;;
cerebrais;0;;;
cerebral;0;;;
cerebrina;0;;;
cerebrinas;0;;;
cerebrino;0;;;
cerebrinos;0;;;
cerimoniais;0;;;
cerimonial;0;;;
cerimoniar;0;;;
cerimoniosa;0;;;
cerimoniosas;0;;;
cerimonioso;0;;;
cerimoniosos;0;;;
cerrada;0;;;
cerradas;0;;;
cerrado;0;;;
cerrados;0;;;
cerrar;0;;;
cerrar-se;0;;;
certa;1;;;
certa nas contas;1;;;
certar;1;;;
certas;1;;;
certas nas contas;1;;;
certeira;1;;;
certeiras;1;;;
certeiro;1;;;
certeiros;1;;;
certificada;1;;;
certificadas;1;;;
certificado;1;;;
certificados;1;;;
certificar;1;;;
certinha;1;;;
certíssima;1;;;
certíssimas;1;;;
certíssimo;1;;;
certíssimos;1;;;
certo;1;;;
certo nas contas;1;;;
certos;1;;;
certos nas contas;1;;;
cerveja preta;1;;;
cerzir;0;;;
cesarista;0;;;
cesaristas;0;;;
cessar;0;;;
cesurar;0;;;
cética;0;;;
céticas;0;;;
ceticismo;-1;;;
cético;-1;;;
céticos;0;;;
céu;1;;;
chacinar;1;;;
chacotear;1;;;
chafurdar;1;;;
chagar;-1;;;
chagrined;-1;;;
chalaçar;1;;;
chalacear;1;;;
chalaceira;-1;;;
chalaceiras;-1;;;
chalaceiro;-1;;;
chalaceiros;-1;;;
chalada;-1;;;
chaladas;-1;;;
chalado;-1;;;
chalados;-1;;;
chalar;-1;;;
chaleirar;1;;;
chalrar;1;;;
chalrear;1;;;
chama nomes a;0;;;
chama os bois pelos nomes;1;;;
chamada;0;;;
chamadas;0;;;
chamado;0;;;
chamado nomes a;0;;;
chamado os bois pelos nomes;1;;;
chamados;0;;;
chamai nomes a;0;;;
chamai os bois pelos nomes;1;;;
chamais nomes a;0;;;
chamais os bois pelos nomes;1;;;
chamam nomes a;0;;;
chamam os bois pelos nomes;1;;;
chamamos nomes a;0;;;
chamámos nomes a;0;;;
chamamos os bois pelos nomes;1;;;
chamámos os bois pelos nomes;1;;;
chamando nomes a;0;;;
chamando os bois pelos nomes;1;;;
chamar;1;;;
chamar a atenção;1;;;
chamar nomes a;0;;;
chamar o atenção de;-1;;;
chamar os bois pelos nomes;1;;;
chamara nomes a;0;;;
chamará nomes a;0;;;
chamara os bois pelos nomes;1;;;
chamará os bois pelos nomes;1;;;
chamaram nomes a;0;;;
chamaram os bois pelos nomes;1;;;
chamáramos nomes a;0;;;
chamáramos os bois pelos nomes;1;;;
chamarão nomes a;0;;;
chamarão os bois pelos nomes;1;;;
chamaras nomes a;0;;;
chamarás nomes a;0;;;
chamaras os bois pelos nomes;1;;;
chamarás os bois pelos nomes;1;;;
chamardes nomes a;0;;;
chamardes os bois pelos nomes;1;;;
chamarei nomes a;0;;;
chamarei os bois pelos nomes;1;;;
chamareis nomes a;0;;;
chamáreis nomes a;0;;;
chamareis os bois pelos nomes;1;;;
chamáreis os bois pelos nomes;1;;;
chamarem nomes a;0;;;
chamarem os bois pelos nomes;1;;;
chamaremos nomes a;0;;;
chamaremos os bois pelos nomes;1;;;
chamares nomes a;0;;;
chamares os bois pelos nomes;1;;;
chamaria nomes a;0;;;
chamaria os bois pelos nomes;1;;;
chamariam nomes a;0;;;
chamariam os bois pelos nomes;1;;;
chamaríamos nomes a;0;;;
chamaríamos os bois pelos nomes;1;;;
chamarias nomes a;0;;;
chamarias os bois pelos nomes;1;;;
chamaríeis nomes a;0;;;
chamaríeis os bois pelos nomes;1;;;
chamarmos nomes a;0;;;
chamarmos os bois pelos nomes;1;;;
chamas nomes a;0;;;
chamas os bois pelos nomes;1;;;
chamasse nomes a;0;;;
chamasse os bois pelos nomes;1;;;
chamásseis nomes a;0;;;
chamásseis os bois pelos nomes;1;;;
chamassem nomes a;0;;;
chamassem os bois pelos nomes;1;;;
chamássemos nomes a;0;;;
chamássemos os bois pelos nomes;1;;;
chamasses nomes a;0;;;
chamasses os bois pelos nomes;1;;;
chamaste nomes a;0;;;
chamaste os bois pelos nomes;1;;;
chamastes nomes a;0;;;
chamastes os bois pelos nomes;1;;;
chamativa;1;;;
chamativas;1;;;
chamativo;1;;;
chamativos;1;;;
chamava nomes a;0;;;
chamava os bois pelos nomes;1;;;
chamavam nomes a;0;;;
chamavam os bois pelos nomes;1;;;
chamávamos nomes a;0;;;
chamávamos os bois pelos nomes;1;;;
chamavas nomes a;0;;;
chamavas os bois pelos nomes;1;;;
chamáveis nomes a;0;;;
chamáveis os bois pelos nomes;1;;;
chamboado;-1;;;
chame nomes a;0;;;
chame os bois pelos nomes;1;;;
chamear;1;;;
chamei nomes a;0;;;
chamei os bois pelos nomes;1;;;
chameis nomes a;0;;;
chameis os bois pelos nomes;1;;;
chamejante;1;;;
chamejar;1;;;
chamem nomes a;0;;;
chamem os bois pelos nomes;1;;;
chamemos nomes a;0;;;
chamemos os bois pelos nomes;1;;;
chames nomes a;0;;;
chames os bois pelos nomes;1;;;
chamou nomes a;0;;;
chamou os bois pelos nomes;1;;;
chamuscada;-1;;;
chamuscadas;-1;;;
chamuscado;-1;;;
chamuscados;-1;;;
chamuscar;-1;;;
chance;1;;;
chancelar;0;;;
chances;1;;;
chanfrada;-1;;;
chanfradas;-1;;;
chanfrado;-1;;;
chanfrados;-1;;;
chanfrar;1;;;
chantageado;-1;;;
chantageando;-1;;;
chantagem;-1;;;
chantagens;-1;;;
chantagista;-1;;;
chantagistas;-1;;;
chantar;0;;;
chão;-1;;;
chapada;-1;;;
chapadas;-1;;;
chapado;-1;;;
chapados;-1;;;
chapar;1;;;
chapotar;1;;;
charlar;1;;;
charlatanice;-1;;;
charlatão;-1;;;
charlatões;-1;;;
charlatona;-1;;;
charlatonas;-1;;;
charme;1;;;
charmless;-1;;;
charmosa;1;;;
charmosas;1;;;
charmoso;1;;;
charmosos;1;;;
charro;-1;;;
charruar;1;;;
chasquear;1;;;
chastises;-1;;;
chata;-1;;;
chatas;-1;;;
chateá;0;;;
chateação;-1;;;
chateada;-1;;;
chateadas;-1;;;
chateado;-1;;;
chateados;-1;;;
chateai;0;;;
chateais;0;;;
chateamo;0;;;
chateámo;0;;;
chateamos;0;;;
chateámos;0;;;
chateando;0;;;
chatear;-1;;;
chateara;0;;;
chateará;0;;;
chatearam;0;;;
chateáramo;0;;;
chateáramos;0;;;
chatearão;0;;;
chatearas;0;;;
chatearás;0;;;
chatearde;0;;;
chateardes;0;;;
chateare;0;;;
chatearei;0;;;
chateárei;0;;;
chateareis;0;;;
chateáreis;0;;;
chatearem;0;;;
chatearemos;0;;;
chateares;0;;;
chatearia;0;;;
chateariam;0;;;
chatearíamos;0;;;
chatearias;0;;;
chatearíeis;0;;;
chatearmo;0;;;
chatearmos;0;;;
chateasse;0;;;
chateásseis;0;;;
chateassem;0;;;
chateássemos;0;;;
chateasses;0;;;
chateaste;0;;;
chateastes;0;;;
chateava;0;;;
chateavam;0;;;
chateávamo;0;;;
chateávamos;0;;;
chateavas;0;;;
chateávei;0;;;
chateáveis;0;;;
chateei;0;;;
chateeis;0;;;
chateemo;0;;;
chateemos;0;;;
chateia;0;;;
chateiam;0;;;
chateias;0;;;
chateie;0;;;
chateiem;0;;;
chateies;0;;;
chateio;0;;;
chateou;0;;;
chatice;-1;;;
chatinar;0;;;
chato;-1;;;
chato;1;;;
chatos;-1;;;
chauvinismo;-1;;;
chauvinista;-1;;;
chauvinistas;-1;;;
chavão;-1;;;
chavascado;-1;;;
chavascar;-1;;;
chavasco;-1;;;
chavasqueiro;-1;;;
chavear;1;;;
chazeira;0;;;
chazeiras;0;;;
chazeiro;0;;;
chazeiros;0;;;
checar;0;;;
cheery;1;;;
chefiada;0;;;
chefiadas;0;;;
chefiado;0;;;
chefiados;0;;;
chefiar;1;;;
chegada;1;;;
chegadas;1;;;
chegado;1;;;
chegados;1;;;
chegar;1;;;
chegar lá;1;;;
chegar-se;1;;;
cheia;0;;;
cheia de nove horas;-1;;;
cheias;0;;;
cheias de nove horas;-1;;;
cheio;-1;;;
cheio de nove horas;-1;;;
cheios;0;;;
cheios de nove horas;-1;;;
cheira a mofo;-1;;;
cheirá a mofo;-1;;;
cheira mal;-1;;;
cheirado a mofo;-1;;;
cheirai a mofo;-1;;;
cheirais a mofo;-1;;;
cheiram a mofo;-1;;;
cheiramos a mofo;-1;;;
cheirámos a mofo;-1;;;
cheirando a mofo;-1;;;
cheirante;1;;;
cheirar;1;;;
cheirar a mofo;-1;;;
cheirara a mofo;-1;;;
cheirará a mofo;-1;;;
cheiraram a mofo;-1;;;
cheiráramos a mofo;-1;;;
cheirarão a mofo;-1;;;
cheiraras a mofo;-1;;;
cheirarás a mofo;-1;;;
cheirardes a mofo;-1;;;
cheirarei a mofo;-1;;;
